training
" X O OX OX  X  O;X;13;0;X"
" X   O   X    O ;X;2;3;O"
"       O        ;X;10;7;X"
"       O   O X  ;X;4;3;X"
"           O    ;X;15;4;O"
"    O           ;X;5;5;X"
"          O XO X;X;11;3;O"
"O               ;X;8;7;X"
"                ;X;4;4;X"
" O     OX   X   ;X;10;2;X"
" O X O          ;X;7;5;X"
"           O    ;X;7;7;X"
"                ;X;2;6;X"
"   O            ;X;8;4;O"
"                ;X;13;8;X"
"   OX OO      XX;X;10;2;X"
"       X     OO ;X;1;4;O"
"                ;X;15;7;O"
"       O        ;X;15;5;X"
"    O OX     X  ;X;10;0;X"
"                ;X;3;4;X"
"  XO     O    XO;X;5;2;O"
"OX OX   X   O   ;X;10;2;X"
"    X  OX      O;X;0;0;X"
"           O  X ;X;5;6;X"
"X  O  O O   X X ;X;13;0;X"
"                ;X;11;8;X"
"  X    O O      ;X;10;5;X"
"   X    OO    X ;X;10;4;X"
" XO    O   O  XX;X;12;2;X"
"        O      X;X;1;4;X"
"     X    OX  O ;X;3;4;X"
" O XOXX XOO     ;X;2;0;X"
" O    O       X ;X;12;2;O"
" O OX         OX;X;9;2;O"
"X   O     XO    ;X;2;4;X"
"    OXX  O  O   ;X;8;3;X"
"  O        OX   ;X;13;3;X"
"   O      X O   ;X;5;3;X"
"O  O    O XX    ;X;12;1;X"
"     XO         ;X;8;2;X"
"                ;X;11;7;O"
"   O  OOXO   X X;X;5;0;O"
"XX    O XOO  X O;X;2;0;X"
"                ;X;9;6;X"
"    O        XO ;X;6;4;O"
"O    X        O ;X;12;3;X"
"   O O X XX  XOO;X;2;0;X"
"     O  O  X  XO;X;4;1;X"
"         O     X;X;11;5;O"
"        O       ;X;10;7;X"
"                ;X;2;8;X"
"       O  X     ;X;9;3;O"
"  O X           ;X;12;5;O"
"        X O     ;X;6;5;O"
" OX    O    X O ;X;11;3;X"
"  O  OX OXX    O;X;4;0;O"
"     X       O  ;X;4;3;O"
"               O;X;9;6;O"
"    O  O  XX O  ;X;8;3;X"
"    O       X  O;X;9;1;X"
"             O  ;X;6;7;X"
"XOO    O  X     ;X;9;3;X"
" OXOXO   O     X;X;12;0;O"
"          O   X ;X;2;6;X"
"        O OX    ;X;2;5;X"
"         O     X;X;14;4;X"
"O  X O    XX   O;X;6;2;X"
"        OX  O   ;X;7;5;X"
"     O   O   X  ;X;12;1;X"
"    O   XX    O ;X;3;2;X"
"             O  ;X;2;7;X"
" OOX O      O XX;X;0;1;X"
"  O XO   O    X ;X;11;2;O"
"     O          ;X;3;6;O"
" X           O  ;X;12;3;O"
"   O X  O X     ;X;1;4;X"
"   OOXX O  O  X ;X;12;1;X"
"      XO  O O X ;X;0;2;O"
"  O             ;X;3;7;X"
"   X  O O       ;X;4;4;O"
" O    O       X ;X;7;4;O"
"O X XO O        ;X;12;3;X"
"                ;X;10;6;X"
"                ;X;4;6;X"
"  X X O   O   O ;X;12;0;O"
" O       O     X;X;5;5;X"
"           X   O;X;6;4;X"
"                ;X;13;8;X"
"  X OX    OOXO  ;X;1;1;X"
" OX      X O X O;X;14;1;O"
"  O  XXX O OOX  ;X;3;0;X"
"O    XO OO  X X ;X;4;1;X"
" X            O ;X;4;4;X"
"X O XXX  O  O O ;X;15;0;X"
"        O       ;X;4;7;X"
"      X   X O O ;X;15;4;X"
"  O        X    ;X;6;6;X"
"  O  XX   O X  O;X;4;0;X"
"   OO  X        ;X;14;5;X"
"  O X O        X;X;13;3;O"
"      O  O  X   ;X;7;5;X"
"       X  O     ;X;11;6;X"
"                ;X;2;6;X"
"   O  XO        ;X;2;3;X"
"          X    O;X;9;3;O"
"                ;X;2;8;X"
"         O      ;X;1;7;X"
"O O  X   X      ;X;6;2;X"
"      X    O    ;X;3;2;X"
"     O          ;X;8;4;O"
"O XO     XX    O;X;6;0;X"
"     X      O   ;X;15;4;X"
"   X   X O    OO;X;5;3;X"
"O   O OXX       ;X;11;1;X"
"          OX O  ;X;1;3;X"
"                ;X;1;7;O"
"             O  ;X;4;4;O"
"OX OO X    O X  ;X;7;1;X"
"O X X X OOX   O ;X;3;0;X"
"O  X O    X  O  ;X;11;1;X"
"   O XXO        ;X;4;0;X"
"X    O   O X O  ;X;8;0;O"
" O XOO X X      ;X;6;0;X"
"                ;X;7;7;O"
"                ;X;13;7;O"
"X O             ;X;5;2;X"
"   O O XOX  OXX ;X;10;0;X"
" O   X   X OO   ;X;14;2;O"
"O   O OX OX XX  ;X;8;0;X"
" O  XXX   OO    ;X;2;0;X"
"      O        X;X;2;6;X"
"         XO     ;X;11;5;O"
"          OOXX  ;X;5;3;O"
"X     O   O     ;X;15;2;O"
" X        OX   O;X;6;0;X"
"O             XO;X;7;4;O"
"O  OX  XO    X  ;X;10;0;X"
"  X    O O X O  ;X;12;2;O"
" XO  OX X      O;X;12;1;O"
"                ;X;7;6;X"
"         O  X   ;X;7;3;O"
"     X       O  ;X;12;6;X"
"    XXX   O  O O;X;2;0;X"
" O      XO      ;X;0;5;X"
"X XO O       XOO;X;12;1;X"
"    O X   OX  OX;X;3;1;O"
"    X   O       ;X;5;4;X"
"   O  O   XO X X;X;5;0;X"
"               O;X;1;7;X"
"   O  O X       ;X;4;5;X"
"       X  O     ;X;8;5;O"
"OO   X  XX  OX O;X;14;0;X"
"                ;X;5;5;O"
"      XO        ;X;9;2;X"
"                ;X;0;5;O"
"                ;X;3;6;X"
"                ;X;3;4;X"
"  X      O    O ;X;3;3;X"
"   O  O X  O  X ;X;13;2;O"
"X  O  O   O   X ;X;2;1;X"
"                ;X;2;5;O"
"X       XOO  XO ;X;5;2;X"
"                ;X;6;6;X"
" O              ;X;8;4;O"
"O O X   X       ;X;15;4;X"
"          O     ;X;13;6;O"
"   O    X X O   ;X;15;2;X"
"    O           ;X;11;5;X"
"O     XX    O  O;X;8;3;X"
" O X      XO O  ;X;9;1;X"
"                ;X;14;8;X"
" XO   XX OO     ;X;11;0;X"
"X X  OO   O X  O;X;13;0;O"
"  O   O X  X OX ;X;0;1;O"
"                ;X;2;6;X"
"  XO  X O XOX  O;X;0;0;X"
"   O            ;X;7;7;X"
"  O    XOX O XO ;X;15;1;X"
"  O X       OX  ;X;3;4;X"
"                ;X;0;7;O"
"O    XXOO  X    ;X;10;2;X"
"          O     ;X;1;4;O"
" X OO           ;X;7;5;X"
"          O     ;X;12;6;O"
"     O          ;X;7;6;O"
"O            X O;X;10;4;O"
"O      OO   XX  ;X;10;3;X"
"    OOX  X  XO  ;X;7;0;X"
"  OX          O ;X;15;4;O"
"   XO         O ;X;9;3;X"
"            O   ;X;4;7;X"
"                ;X;0;5;O"
" O    X X O     ;X;12;2;X"
"       X  X   OO;X;4;4;X"
"         O   X  ;X;15;2;X"
"OO X    XX O X O;X;5;0;X"
"O      X    O   ;X;10;5;X"
" O  O     XX    ;X;15;2;X"
"X        O     O;X;6;5;X"
"           O    ;X;6;6;O"
"                ;X;10;8;X"
"  O      X      ;X;15;6;X"
"     O  O  X    ;X;7;3;X"
"   X        O O ;X;9;5;X"
"                ;X;14;6;X"
"O        O X    ;X;15;3;X"
"                ;X;7;8;X"
"  O         X O ;X;1;3;X"
"O X O           ;X;12;5;X"
"  X            O;X;1;6;X"
"  O XO  O    X  ;X;7;0;O"
" O              ;X;7;6;O"
" OO     OX XO X ;X;13;1;X"
"        X    OXO;X;2;4;X"
"  O X      X  O ;X;9;4;X"
"  XXO        O O;X;6;1;X"
" OX         O   ;X;6;4;O"
"XO    X  OX  O  ;X;2;0;X"
"   OOOO  XX X   ;X;14;0;O"
"    O OX   O  X ;X;10;2;O"
"    O OXO  X    ;X;12;3;X"
"  OXO O      X  ;X;8;3;X"
"     OX     OXXO;X;7;1;O"
"X      OO       ;X;1;5;X"
"  X O O    OX   ;X;8;2;O"
"       XOO      ;X;0;3;X"
"                ;X;15;6;X"
"         OX     ;X;15;5;O"
" OO   X O   X   ;X;5;1;X"
"     O          ;X;10;5;X"
"         X   O  ;X;7;3;O"
"OO  X   XO X    ;X;6;1;O"
"   X     O  O X ;X;1;1;O"
"O   X       O  X;X;5;2;X"
"           O    ;X;9;7;X"
"   O  XX    O   ;X;2;4;X"
"  X O XX     OO ;X;11;2;X"
"X X      O  O  O;X;7;2;O"
"      O O   X   ;X;5;3;X"
"   X  O         ;X;4;5;O"
"        O       ;X;13;7;X"
"   X O    O     ;X;1;4;O"
"                ;X;6;8;X"
"O    X        OX;X;1;4;X"
" OX         X O ;X;5;4;X"
" XXO  X OO      ;X;15;2;X"
"      XO  O XO  ;X;0;0;O"
"          X    O;X;9;2;X"
"X X   XOO      O;X;4;1;O"
"X     OX OO     ;X;13;2;O"
"   O X          ;X;6;4;X"
"O    OX XOX O X ;X;15;0;X"
" O           X  ;X;9;3;O"
"          O  OX ;X;12;4;O"
"       O   OX   ;X;6;1;X"
"X       X   O  O;X;14;2;X"
"                ;X;13;7;O"
"     XO   XO O  ;X;14;2;O"
" O   O    O X  X;X;2;2;O"
"     X    XO   O;X;0;0;X"
" X  O  O        ;X;6;3;X"
"       O    X   ;X;6;2;X"
" X O OXX     O  ;X;14;2;X"
" O  O OX X O   X;X;8;0;O"
"  XOX    O  X  O;X;1;2;X"
"OX   XX      O O;X;12;2;X"
"                ;X;4;4;X"
"       X    O   ;X;13;2;X"
"                ;X;3;4;X"
"X X O         O ;X;1;0;X"
"X  X OOX O      ;X;10;1;O"
"             XO ;X;3;6;X"
"       O        ;X;5;7;X"
"O  O         X  ;X;4;5;X"
"   X    O      O;X;4;4;O"
"                ;X;7;7;O"
"    X    O      ;X;13;3;O"
"              O ;X;9;7;X"
"   X      O    O;X;11;5;X"
" O  X OO X   X  ;X;12;1;O"
"   O  O     X   ;X;14;5;X"
"  X  X   O O    ;X;0;2;X"
"                ;X;14;8;X"
"X       O  XO   ;X;7;4;X"
"             O  ;X;1;7;X"
"O O  O X  X     ;X;6;2;O"
"                ;X;4;6;X"
"  X  XO    O    ;X;9;4;X"
"                ;X;3;5;O"
"X  X O  O   X  O;X;1;1;O"
"  O   OX        ;X;14;4;O"
"  OX OX     O X ;X;10;0;X"
"  O XO XO  O X  ;X;15;0;O"
"  O   XO X   XO ;X;8;2;X"
"        O       ;X;3;7;X"
"X X  O      O   ;X;1;0;X"
"             O  ;X;0;5;X"
" OXXXO      O   ;X;6;2;X"
"X X  O       OO ;X;4;1;X"
"    O   OX   O X;X;14;2;O"
"X  OOO     X  X ;X;9;1;O"
"XOO  O X X  X  O;X;6;0;X"
"  OOXOX        X;X;1;2;X"
" O     X  XO  O ;X;12;1;X"
"X   OO   O     X;X;1;2;O"
"  X    O  O     ;X;14;5;X"
"   OX  XX    O O;X;0;0;X"
"         O      ;X;3;6;O"
"      O  O    X ;X;12;1;X"
"       XOO      ;X;4;4;O"
"O      OO X    X;X;4;3;X"
"     O          ;X;7;5;X"
"      XO        ;X;5;2;X"
"O          X    ;X;3;6;X"
"                ;X;0;8;X"
" O X XO       O ;X;10;1;X"
"O        X  OX  ;X;5;0;X"
"O O  X X        ;X;8;3;O"
"                ;X;9;4;X"
"      X    O    ;X;8;5;O"
"   OX    X  O   ;X;15;2;X"
"                ;X;8;6;X"
" X      O       ;X;0;4;X"
"                ;X;1;5;O"
"OO        XOXO X;X;6;1;X"
"  XO OX O       ;X;7;1;X"
"                ;X;14;7;O"
" O      O X    X;X;3;4;X"
"   X        O   ;X;10;4;X"
"           O    ;X;1;6;O"
"O X             ;X;12;5;O"
"  XO O    OX    ;X;6;1;X"
"     X        O ;X;10;2;X"
" XOO   X     X O;X;9;2;X"
"     O OX X  O  ;X;2;1;X"
" X OO     X     ;X;14;3;O"
"  O   XX O XO   ;X;3;0;X"
"O         X     ;X;1;5;O"
"X  O X  X    OO ;X;1;2;X"
"                ;X;6;8;X"
"    O    X    O ;X;1;3;X"
"   O  X OX      ;X;14;2;X"
" X  X     O O   ;X;14;3;O"
" X   O  OO X   X;X;13;1;O"
"      OO  X     ;X;3;3;X"
"                ;X;11;7;O"
"  X O X      O  ;X;1;3;O"
"                ;X;9;6;X"
"O     OO  XOXXX ;X;5;0;X"
"           O    ;X;12;4;O"
"X O  OOX X    O ;X;4;1;X"
"  X O           ;X;11;5;O"
"        XO  XO  ;X;1;3;O"
"  X      O      ;X;15;3;O"
"         O      ;X;5;6;O"
"      X     O   ;X;9;4;X"
"  O X  X    XOO ;X;1;1;O"
"   O   O      X ;X;9;1;X"
"   O   O     X  ;X;8;3;X"
"                ;X;7;8;X"
"X  X O O        ;X;6;4;X"
"   O   XXOO    X;X;4;1;O"
"   OX  OX  O    ;X;6;0;O"
" O   O   X X    ;X;10;0;X"
"  X   O         ;X;1;2;X"
"     X O  O     ;X;4;4;O"
"  XO    O       ;X;15;5;X"
" X   X   OOO    ;X;6;0;O"
"          O     ;X;11;7;X"
"X    X     O  O ;X;10;0;X"
"               O;X;4;5;X"
"OX   X OX O   O ;X;15;1;X"
"  O X         O ;X;13;5;X"
"O     XO        ;X;5;1;X"
" O     X        ;X;4;3;O"
"O         OX    ;X;15;1;X"
"XOX  OX  O O    ;X;7;0;O"
" XO     O X  O X;X;0;2;X"
"X    X O O      ;X;14;2;X"
"  O X OX   O OX ;X;10;1;X"
"   OXOO    X OX ;X;12;1;X"
"                ;X;10;8;X"
"                ;X;5;4;X"
"X O  X O O   X  ;X;15;2;X"
"X     X  OO     ;X;1;4;X"
"               O;X;0;6;O"
"  X O O       XO;X;3;1;X"
"O              X;X;14;2;X"
" XXXO   O     O ;X;6;0;X"
"         O      ;X;3;4;O"
"       O   OX   ;X;2;2;O"
"          OX O  ;X;2;2;O"
"      O         ;X;7;4;O"
"             O  ;X;10;7;X"
" O           X  ;X;15;5;O"
"O               ;X;12;7;X"
"    XOO X O     ;X;14;2;O"
"X     OO        ;X;1;5;X"
"   O     X  OO X;X;1;3;X"
"   XO  X     O  ;X;11;0;X"
"  O XOX X O  O  ;X;14;1;X"
"O X O  O    X   ;X;8;1;X"
"  X O X  OX O   ;X;7;0;X"
"   O  X         ;X;7;4;X"
"XX    O   O   O ;X;11;0;O"
" X       O      ;X;3;5;O"
"          O  X  ;X;12;5;O"
"    X X  O  O   ;X;14;2;X"
"    O   O X     ;X;1;5;X"
"X OXO O    O X X;X;14;0;X"
" XOOO X   X     ;X;11;0;X"
"    OXXO    O   ;X;10;3;X"
"   O  XOX       ;X;1;1;O"
"   O X XX   O  O;X;6;0;X"
"  X  X XO OO XO ;X;6;0;X"
"X  O   O     XO ;X;5;1;X"
"      O   O  X  ;X;15;2;O"
"X O OX X OX O   ;X;11;0;X"
"O       OO   XX ;X;6;2;O"
"                ;X;13;8;X"
"             X O;X;12;5;O"
"      O         ;X;8;4;O"
"   OO   X       ;X;15;3;X"
"    XX  O  O    ;X;10;4;X"
"                ;X;8;5;O"
"   XO  OOX X    ;X;1;2;X"
"OXXX OO X      O;X;12;0;X"
" O  O   X  OX X ;X;2;2;X"
"XXO   O O X     ;X;14;1;O"
"    O  X        ;X;2;3;O"
"      O         ;X;4;4;O"
"O   X    O  XX O;X;14;0;X"
"                ;X;15;6;X"
" OO   OXX       ;X;0;3;X"
"O  X O   OXO  XX;X;6;0;X"
"                ;X;5;8;X"
"   O   OX X     ;X;13;3;O"
"O   X  O  OX  X ;X;13;2;X"
"OX   XX OO X  O ;X;13;0;X"
"                ;X;1;5;O"
"X    O  X  O O  ;X;10;2;O"
"X   O O   X O   ;X;7;1;X"
" O        X     ;X;6;2;X"
"  XX OO O       ;X;13;3;X"
"X     OX  O   O ;X;5;0;O"
"   OX    X  OO  ;X;15;2;O"
"       O XO     ;X;3;3;X"
"                ;X;5;6;X"
"   X X    OOO  X;X;9;2;X"
"   O            ;X;1;6;O"
"                ;X;4;7;O"
"                ;X;6;6;X"
" O  X OX X O O  ;X;5;0;O"
"    X O   O     ;X;1;4;O"
"X O      O X   O;X;14;3;X"
"   O   X  OXO   ;X;6;3;X"
"                ;X;10;8;X"
"                ;X;4;7;O"
" O             X;X;13;4;X"
"X X  OXO O O    ;X;8;1;X"
"          O     ;X;9;4;O"
"                ;X;10;6;X"
"   O X O        ;X;2;3;X"
"O O  X    O   X ;X;9;1;X"
"   OO     X     ;X;5;3;X"
"         O      ;X;8;6;O"
"    O X     O   ;X;7;3;X"
"                ;X;14;7;O"
"      O         ;X;15;4;O"
"    O     X     ;X;15;4;X"
"     O O  XX    ;X;14;2;X"
"O    O  X     X ;X;6;3;O"
" XOXX O  OO     ;X;13;0;O"
"          O   XO;X;12;2;O"
"    O           ;X;13;7;X"
" O OO X   X     ;X;9;1;X"
" X  X   O   O   ;X;14;4;X"
"  O X   O   XO  ;X;3;3;X"
"  X O O      X  ;X;0;2;X"
" X     O    O X ;X;3;3;O"
"   X  O       O ;X;1;2;O"
"O O  X  X       ;X;12;3;O"
" OO   XXX  O   O;X;14;1;X"
"XO  X XO     O  ;X;9;2;X"
"        X   O  O;X;9;5;X"
"                ;X;5;6;X"
"X  X O      O   ;X;2;3;O"
"  OXO XOXX   O  ;X;1;0;X"
"X    X     OO   ;X;4;2;X"
"                ;X;10;8;X"
"X X  OX X  O OO ;X;10;0;X"
"                ;X;14;8;X"
"    O     X    O;X;8;3;X"
"                ;X;5;4;X"
" O   X O  X   O ;X;6;3;X"
" O O X          ;X;9;5;X"
"  O             ;X;11;6;O"
"                ;X;6;8;X"
"                ;X;3;8;X"
"    X  O   O    ;X;12;1;X"
"O          O X  ;X;12;5;X"
"        O    X  ;X;14;2;X"
"  O    X   O  X ;X;6;4;X"
"XX  O   O  OXX O;X;14;0;X"
" O XO OX  O XX  ;X;11;0;X"
"    XO          ;X;14;3;O"
"  OO O     X X  ;X;15;3;X"
" O O    X  OX  X;X;6;1;O"
"                ;X;6;6;X"
"O O X      O   X;X;5;3;X"
"  X O  X O OX O ;X;5;0;O"
"OX    X   O X O ;X;9;0;X"
"   X      X OO O;X;11;2;O"
"                ;X;3;5;O"
" XX  O   OO     ;X;11;1;X"
" O O         X  ;X;15;1;X"
"  O O  X XX OXO ;X;3;0;X"
"O     X         ;X;14;5;O"
"         O      ;X;6;5;X"
"O    X X     OXO;X;9;2;X"
"O     X O       ;X;10;3;X"
"  X O           ;X;10;5;O"
"X     O   O     ;X;2;1;X"
"OX   OOO  XX    ;X;15;0;O"
"                ;X;8;8;X"
" X   O     O   X;X;9;3;O"
"                ;X;0;8;X"
" OX        O  XO;X;12;3;X"
" OO X OX      X ;X;13;2;X"
"    O   XO      ;X;10;3;X"
"       O  XO    ;X;14;2;O"
"O     O X     X ;X;5;4;X"
"OO     X X O X  ;X;8;1;O"
"    O           ;X;13;7;X"
"   O       X    ;X;6;4;X"
"     X     O    ;X;6;5;O"
"           X O  ;X;4;6;X"
"                ;X;15;8;X"
"          O     ;X;3;5;X"
"O               ;X;11;4;O"
"                ;X;12;5;O"
"                ;X;3;6;X"
"      O    O  X ;X;0;4;O"
"      O  X      ;X;5;6;X"
"         O      ;X;1;5;X"
"  XXX O       OO;X;10;2;X"
"          O     ;X;11;7;X"
"                ;X;9;4;X"
"   O            ;X;4;5;X"
"      OOX  X    ;X;15;4;X"
" O   X       O  ;X;4;5;X"
" X  O X    OX  O;X;9;0;X"
"                ;X;9;6;X"
"       X     O  ;X;8;5;O"
"      XOXO      ;X;13;4;X"
"            OO X;X;4;5;X"
"    X    OXO X O;X;0;2;X"
"       O X  O OX;X;8;3;X"
"        O       ;X;11;4;O"
"  O   X       O ;X;9;3;X"
"XXO  XOO   OX   ;X;10;0;X"
"   OXX     O    ;X;13;1;O"
"X O    O        ;X;8;1;X"
"      XX O OO X ;X;8;2;X"
"  X  O X    O   ;X;1;2;X"
" O  OX  O X   X ;X;12;2;X"
" O O  X     X   ;X;2;2;X"
"     O          ;X;9;3;X"
" O     O  XX    ;X;15;2;X"
"O O       X  O X;X;1;3;X"
"   X O   OX     ;X;7;1;O"
"      X   X OOO ;X;9;0;O"
" X  O XXX O OO  ;X;5;0;X"
"                ;X;3;8;X"
"XX        O  O  ;X;2;0;X"
"    X      O    ;X;9;4;X"
"                ;X;1;7;O"
" O    X   X O  O;X;11;1;X"
"    O   O     X ;X;3;5;X"
"   X  OO X      ;X;10;2;X"
"O  X    O       ;X;13;4;O"
"X  XO     OXO   ;X;14;1;O"
" O  X  X      O ;X;6;3;O"
" XO X O   OO   X;X;9;0;O"
"  O  X   OO   X ;X;6;1;X"
"   X          O ;X;10;5;O"
"    X     O     ;X;8;5;O"
" O  X   O    O X;X;9;3;X"
"O      O X X O  ;X;5;2;O"
"O       X      O;X;10;1;X"
" OO  XO   X O XX;X;7;0;X"
"    X O   O X   ;X;3;3;O"
"OX X XO   OOX   ;X;2;0;X"
"O   X           ;X;14;6;X"
"          XO    ;X;1;3;O"
"  X    X  O O   ;X;8;4;X"
"   O X     O   X;X;10;0;X"
"OXX    X OO     ;X;11;1;O"
"  O  XO  O  X X ;X;8;1;O"
" XXX   OO    OOX;X;5;0;X"
"    X    XO   O ;X;5;4;X"
"              O ;X;11;6;O"
"                ;X;6;6;X"
"O  X O X  O X O ;X;2;0;O"
"                ;X;6;4;X"
"                ;X;12;6;X"
"        O X     ;X;14;2;X"
"    O O    XOX  ;X;5;2;O"
" O     XO   X   ;X;3;4;X"
" X O            ;X;2;4;X"
"O  O X    O XX  ;X;8;2;X"
" X O      X O  O;X;8;1;X"
"    O           ;X;15;6;O"
"       O        ;X;8;4;O"
" X   X XO O  O  ;X;0;1;O"
"    O  X        ;X;5;2;X"
" O XOXXO  X    O;X;2;0;X"
"                ;X;15;6;X"
"OO X    X   XO  ;X;4;0;X"
"OX  O O  X      ;X;11;3;X"
" O       X      ;X;10;4;X"
"           O    ;X;3;5;X"
"                ;X;0;7;O"
"                ;X;13;5;O"
"O X             ;X;11;6;X"
"  O  OX         ;X;13;2;O"
"       X    O   ;X;2;6;X"
"   O      O X   ;X;1;4;O"
"    X    X  OO  ;X;7;3;O"
" O O X X     O X;X;11;0;X"
"     OO       X ;X;15;5;X"
"X O OOOX       X;X;8;0;O"
"        XOXX OOO;X;6;0;O"
"            O   ;X;10;7;X"
" X  OXO        O;X;14;1;X"
"   O      O   X ;X;6;4;O"
"             X O;X;5;2;X"
"O  O    X  O X  ;X;15;3;X"
"         O      ;X;13;6;O"
"X      O  OO  X ;X;5;3;X"
"  OXOOX  XO  X  ;X;12;0;X"
" X O        X  O;X;9;4;X"
"                ;X;10;4;X"
"O      O    X X ;X;10;2;X"
"   O X      O   ;X;8;5;X"
"          O     ;X;2;7;X"
"XX OOX    OO   X;X;9;0;X"
" X  O    O    OX;X;5;0;O"
"                ;X;14;6;X"
" O    X       O ;X;9;3;X"
"   OX X   O     ;X;9;4;X"
"  OX       X O  ;X;7;0;X"
"           O X  ;X;4;4;X"
"X OX   XO O     ;X;5;2;X"
"   O            ;X;6;7;X"
" O X  O XOO X   ;X;15;1;X"
" X      O XX OO ;X;5;2;X"
"                ;X;3;7;O"
"O           X  O;X;8;1;X"
"                ;X;6;7;O"
"   O   O XOX  OX;X;12;1;X"
"                ;X;6;6;X"
"                ;X;7;8;X"
"O   OX   X  O X ;X;13;0;X"
"     X    O    O;X;13;5;X"
"   X       O  O ;X;6;3;X"
"X  O          O ;X;4;3;X"
" X       O      ;X;13;3;O"
"O O XX OO    XX ;X;6;0;X"
"                ;X;4;4;X"
"  O  O    X OX X;X;3;1;O"
"      OOX X  O  ;X;11;2;O"
" X  O      XOOOX;X;0;0;O"
" X   O    XO    ;X;14;3;O"
"                ;X;5;4;X"
"             O  ;X;2;6;O"
"OO   X   XO XO  ;X;7;1;X"
"                ;X;4;6;X"
"      O O   XOX ;X;9;3;X"
"       XO       ;X;4;5;O"
"    XO          ;X;9;6;X"
"              O ;X;8;7;X"
" XX OO   O     X;X;12;1;O"
"         O      ;X;12;6;O"
" OOO      O XX X;X;9;0;O"
"          O     ;X;6;6;O"
"           O    ;X;4;7;X"
"                ;X;0;7;O"
"  XO    X  O    ;X;13;4;X"
"                ;X;2;4;X"
" O       X     O;X;8;5;X"
"          X O   ;X;1;5;O"
"O               ;X;13;3;X"
"   OXX X O O   O;X;13;1;X"
"     O          ;X;8;7;X"
"O   O   OX  X   ;X;11;0;O"
"                ;X;14;6;X"
"X   X     O  O  ;X;8;0;X"
"OO OX XXO  X    ;X;5;0;X"
"O O O   O XX  X ;X;15;0;O"
"O       O   X   ;X;2;5;X"
"  X      O      ;X;6;3;O"
"             O  ;X;9;3;X"
"XOO X OO    X X ;X;13;0;X"
"               O;X;12;7;X"
"   OO  X   X    ;X;6;4;X"
"  XOO  OX       ;X;12;3;X"
"  X      OX   O ;X;3;2;X"
"      O         ;X;10;7;X"
"                ;X;12;8;X"
" X  O OX  OXO   ;X;8;1;X"
"   XX    O    O ;X;10;4;X"
"X    XO  O  O OX;X;11;0;O"
"                ;X;0;8;X"
"O   X           ;X;6;2;X"
"            O   ;X;15;3;X"
"   X  O         ;X;0;3;O"
"            O   ;X;6;7;X"
"XO  O   X X   O ;X;2;1;O"
"O  O X  OX    X ;X;6;1;O"
"   X          O ;X;9;4;X"
" X   O O    O X ;X;2;2;O"
"          X    O;X;13;5;O"
"O X      O  XO  ;X;5;1;X"
"                ;X;11;8;X"
"X   X      O   O;X;8;0;X"
"  XOX  O  X O   ;X;6;0;X"
"OOO    X     X  ;X;9;0;O"
"                ;X;5;6;X"
"                ;X;6;4;X"
"    XX   OO     ;X;11;1;O"
"O   XX  OO   XO ;X;11;1;X"
"    O      X  O ;X;13;3;X"
"   OO    X      ;X;1;4;O"
"          O XO  ;X;8;4;O"
"        O      X;X;0;3;O"
"O  X  OX   XO   ;X;8;0;X"
"O               ;X;13;5;X"
"  X    O     O  ;X;10;1;X"
"X  XOOX O    O  ;X;10;1;X"
"  XO    X     OO;X;6;3;X"
"   O            ;X;9;7;X"
" OO XO  OX  X   ;X;15;0;O"
"                ;X;11;4;X"
"OX      O       ;X;15;4;O"
" XX       O  O  ;X;0;0;X"
"           O    ;X;0;5;X"
"O       O  X  XO;X;6;2;O"
"       O        ;X;2;5;X"
"     O   O    X ;X;15;3;X"
"                ;X;3;4;X"
"                ;X;10;6;X"
"      OO  X  OX ;X;8;1;X"
"                ;X;10;6;X"
" X  O   O  XO   ;X;2;0;O"
"X     O X      O;X;13;3;O"
"        O       ;X;5;6;O"
"    O  X O X O  ;X;8;2;O"
"                ;X;11;5;O"
"   O            ;X;11;7;X"
"        O  XOXO ;X;2;2;O"
" X  XOO O   X   ;X;3;1;O"
"     X   O     O;X;6;3;X"
"     O X      OX;X;6;4;X"
"O       OXO  XXO;X;7;1;X"
"X OO X  O    X  ;X;10;0;X"
"       X     O  ;X;15;6;X"
"  X O   O XO    ;X;5;1;X"
"      X      O  ;X;4;4;X"
" O  X      O   X;X;7;4;X"
"O  X        O   ;X;1;5;X"
"                ;X;14;8;X"
" XO  X  OX X OO ;X;3;0;X"
"  X X   O      O;X;14;4;X"
" XOX  X O      O;X;5;2;X"
" XO  O   X    O ;X;12;3;X"
"  XO O          ;X;6;5;X"
"X     O     XO  ;X;15;3;O"
"   O       X  O ;X;2;3;X"
"  O       XO    ;X;6;1;X"
"      O  X      ;X;0;6;X"
"XO   X      OO X;X;10;0;X"
" O           X  ;X;14;4;X"
" O  XO   XX O O ;X;15;1;X"
"       XO       ;X;6;4;X"
"       OO X     ;X;6;3;X"
"O X O O  XXX   O;X;5;0;X"
"                ;X;6;8;X"
"  XO O  XOX  O  ;X;0;0;O"
"   O            ;X;1;5;X"
"    O   X X O   ;X;0;4;X"
"                ;X;10;7;O"
"      O         ;X;4;4;O"
"   OXO  X     OX;X;12;0;X"
" XO  O  OX      ;X;13;0;O"
" O   X OX X  OOX;X;3;0;X"
"X O    O X      ;X;8;4;X"
"                ;X;8;6;X"
